seller_id,seller_name,region,city,business_segment,seller_type,registration_date
2fc89ae84d3c48eda4b268408f6ad6d7,Gabriela Almeida,Central-West,Cuiabá,watches,Company,2017-11-06
bfee0cb1dc3d4e4a2d625daeafaa3d3e,Mariana Silva,South,Joinville,pet,Enterprise,2017-10-07
4e480be820e37de1444325ff358c9296,Mariana Silva,North,Rio Branco,car_accessories,Enterprise,2017-04-07
ce4755084bc097113867e6454f8f5e52,Amanda Souza,Northeast,Salvador,health_beauty,Enterprise,2017-03-12
500b5e25308adf85bbc0bbc52c3dc05b,Gabriela Souza,Northeast,Recife,home_decor,Company,2017-11-28
ca7c6bd577e559472af1c699de9e764e,Rodrigo Carvalho,North,Porto Velho,health_beauty,Enterprise,2017-07-19
2866098c2a38fb723ee05f5b65635df0,Rafael Martins,Southeast,Belo Horizonte,fashion_accessories,Enterprise,2017-03-27
767f9c7cc8d4c288b891893b61f3a2ca,André Pereira,Northeast,Salvador,food_supplement,Company,2017-02-08
19d7a4faa5de92caef9ad5128e6b1467,Ricardo Fernandes,Northeast,Salvador,home_decor,Enterprise,2017-03-17
3cbdc3237aa8afe44324bda4a1ccf676,Rodrigo Pereira,North,Rio Branco,car_accessories,Enterprise,2017-07-14
d687681225767af6d214d1b3ae13f66a,Beatriz Alves,South,Joinville,food_supplement,Enterprise,2017-11-06
13511db12ac61e2f89c53b72a944a60b,Thiago Lima,Central-West,Goiânia,car_accessories,Individual,2017-03-11
d3dcf0604eabf0224fbd5948b5e02f69,Gustavo Fernandes,North,Manaus,music_instruments,Individual,2017-08-05
7ade73f1b9b4e965f9009a4c3a7e2c15,Felipe Ribeiro,South,Joinville,household_utilities,Enterprise,2017-08-14
87d3c3aeb3ead335511b3ce315eb341e,Carolina Martins,North,Rio Branco,toys,Company,2017-03-03
9cec48faacf156410e6c576bcefdade5,Daniel Almeida,Central-West,Brasília,construction_tools_house_garden,Company,2017-01-09
ae45df84722b1d15c5f32b23a095746c,Ricardo Martins,South,Florianópolis,health_beauty,Enterprise,2017-12-25
cad9969167c09b48ae6f1d123f7fa68d,Amanda Souza,North,Manaus,home_decor,Company,2017-09-27
8f014a85666ef7e6a98b99a7e136bacc,Isabela Martins,Northeast,Salvador,bags_backpacks,Enterprise,2017-04-14
85044848b1b767db2a4a58526adef4b4,Lucas Santos,Southeast,Rio de Janeiro,phone_mobile,Company,2017-05-12
9c1c0c36cd23c20897e473901a8fb149,Gustavo Souza,Southeast,Campinas,food_drink,Individual,2017-04-26
ce20a2ec1514c25e16f2b5b39bc818f0,Gustavo Mendes,Central-West,Campo Grande,pet,Enterprise,2017-07-06
2157c762d011d8bdf2097f45d80df0ef,Daniel Rodrigues,Central-West,Goiânia,health_beauty,Individual,2017-01-19
cad10cc982ab6a391570c211b995c17c,Rodrigo Alves,Northeast,Fortaleza,pet,Individual,2017-06-23
fe1f84058e11c26fe9582167f47c343c,Amanda Nascimento,Northeast,Fortaleza,bags_backpacks,Enterprise,2017-11-27
b89f350d98e85cdac1137510bd7b566e,Isabela Gomes,Southeast,Rio de Janeiro,baby,Individual,2017-05-28
f085a186e0ab15cb03a8bf46e07a8397,Pedro Pereira,South,Porto Alegre,computers,Enterprise,2017-06-27
72bb43f9683adea77d240b7985e2dfa2,Thiago Pereira,South,Joinville,pet,Enterprise,2017-11-09
e77e2e91d8ba596f5bce16b906255fe0,Gabriela Oliveira,North,Rio Branco,books,Enterprise,2017-02-13
7d7d2b7a51328016102d4528c411d630,Carolina Fernandes,Central-West,Campo Grande,home_decor,Company,2017-08-11
651530bf5c607240ccdd89a30c9c9712,Gustavo Oliveira,Central-West,Brasília,bags_backpacks,Enterprise,2017-08-21
d8887be1427e48581e65fed5faf03bce,Daniel Alves,Northeast,Salvador,computers,Company,2017-04-14
5670f4db5b62c43d542e1b2d56b0cf7c,Patricia Araújo,South,Joinville,health_beauty,Company,2017-06-18
98151b0a22aa6e9ac06a7bb854fa6959,Amanda Rocha,Central-West,Goiânia,home_decor,Company,2017-11-25
929f342384a6607afe143d789ade1316,João Martins,Southeast,São Paulo,construction_tools_house_garden,Individual,2017-02-28
4c18691b6037662be2df78a765d98ab5,Gabriela Silva,South,Joinville,household_utilities,Company,2017-04-23
aa2640d851ec322526f1295bbeb20092,Ricardo Nascimento,South,Florianópolis,home_decor,Individual,2017-11-12
19d62d484cba71963c93f0f00ab42013,Rafael Costa,Northeast,Salvador,home_decor,Individual,2017-07-21
f2c87addc7e39e1c73457c4ec85ed728,Bruno Oliveira,Northeast,Recife,bed_bath_table,Enterprise,2017-02-01
5b0cc932433fa5184b5b94bfe6bcc256,Maria Pereira,South,Joinville,home_decor,Enterprise,2017-04-17
252b493131fc46ee4a19fbfcbd565676,Ana Araújo,North,Manaus,computers,Individual,2017-07-23
0502e5d79bd91b34b68cef9b3b45230c,Maria Almeida,South,Joinville,health_beauty,Company,2017-02-24
cd2169d9f31ff6fbb9ca3373b0c9e354,Camila Fernandes,Southeast,São Paulo,audio_video_electronics,Company,2017-03-13
9aa388272ee334b6ae07bc73706e254a,Maria Ribeiro,South,Porto Alegre,bed_bath_table,Enterprise,2017-01-20
dc00a47754c9e2eda1f84b0bff6ee95e,Rafael Rodrigues,South,Joinville,stationery,Enterprise,2017-12-05
1fe5540d7c1c37a595fefbacd5570d9e,Gustavo Rodrigues,North,Rio Branco,computers,Individual,2017-02-05
dd3c4f2160ceb84483c6ef84ddc541e0,Rafael Gomes,Southeast,Campinas,handcrafted,Company,2017-03-08
bce6a5ecf98e99fd2a8868b15c51f04b,Pedro Alves,Northeast,Salvador,watches,Enterprise,2017-10-24
5f4ffce0fafd72596bcb09d1467981c2,Isabela Silva,Central-West,Campo Grande,health_beauty,Enterprise,2017-05-07
902c99f1ac505c0d18778b61bcd636f7,Marcos Carvalho,Central-West,Goiânia,gifts,Company,2017-11-02
2e7ea2aafec5835e781b21d6d1faf1f1,Mariana Souza,South,Joinville,health_beauty,Individual,2017-08-21
b3809b8d4394588a47c8470ea331e135,Larissa Silva,Central-West,Brasília,audio_video_electronics,Company,2017-06-05
674207551483fec113276b67b0d871ff,Rafael Alves,North,Rio Branco,household_utilities,Enterprise,2017-03-25
63c6951772f3f4fc4e40ffd24207fd19,Ana Monteiro,North,Manaus,phone_mobile,Individual,2017-01-09
2ec7ffe99ecc5afc2e48920c9d1fbff6,Eduardo Santos,South,Curitiba,air_conditioning,Company,2017-09-10
455befea1bb853c75ccbca94cff26e5c,Bruno Carvalho,Central-West,Cuiabá,phone_mobile,Individual,2017-11-18
9fbe791853dbd2e3894d85162a8ff934,Patricia Oliveira,Central-West,Goiânia,car_accessories,Company,2017-02-17
dace965ca58120f92f8d742a9fa1864b,Felipe Araújo,South,Porto Alegre,health_beauty,Company,2017-10-21
ea4e9ce63a2134743b4a92777437fcdd,Carolina Gomes,Southeast,Belo Horizonte,audio_video_electronics,Enterprise,2017-04-02
19d2a3535e887b30be7081676fb1a499,Eduardo Gomes,South,Curitiba,stationery,Individual,2017-08-20
a0ed0c00bfd64109d4ea03c97cc12486,Lucas Costa,Central-West,Brasília,home_decor,Individual,2017-01-23
8116eb23b96c15ec02dd90632371494c,Ricardo Rocha,South,Curitiba,bags_backpacks,Company,2017-09-17
39cd336c2436c88d88096f7ef9305026,Rafael Pereira,Northeast,Recife,home_decor,Enterprise,2017-05-24
48e954b2da4f6a750c844173b347ed40,Camila Gomes,Southeast,São Paulo,food_drink,Company,2017-09-03
694892adec9a8e54155c2a2e99b6bd0c,Thiago Martins,Northeast,Salvador,car_accessories,Enterprise,2017-06-02
a0b6a15b3b776d289bb0eca2d9115eaa,Rafael Costa,North,Belém,toys,Company,2017-02-19
f177c11663deb4c3c07af399b26f5110,Marcos Ribeiro,Southeast,Rio de Janeiro,car_accessories,Individual,2017-01-28
abc39d62971a3ef6d4b285f65513006f,Carlos Rocha,Southeast,Rio de Janeiro,books,Company,2017-07-05
28c7d8743fbc8679f484868cc0fcaefb,Felipe Gomes,South,Curitiba,health_beauty,Individual,2017-06-08
b15dd2f0fabf60d00bb3bc95834fb45d,Patricia Oliveira,North,Porto Velho,construction_tools_house_garden,Enterprise,2017-06-04
c38c6d00a783927b6a3df86ea650ed4f,Ricardo Almeida,Central-West,Brasília,audio_video_electronics,Enterprise,2017-01-13
186cdd1b2df32caa72cfb410bba768d3,Gustavo Lima,Southeast,Campinas,household_utilities,Company,2017-06-03
fac1a9017ade7bdc94058fc1c969f355,Ana Fernandes,Central-West,Cuiabá,computers,Individual,2017-05-19
269c5fc9fcadee614364c3620c30a1f9,Gabriela Fernandes,Northeast,Recife,bags_backpacks,Enterprise,2017-08-25
516e7738bd8f735ac19a010ee5450d8d,Fernanda Silva,South,Porto Alegre,health_beauty,Company,2017-01-08
fb66238168277301f44d960416bf5c1f,Beatriz Silva,Central-West,Campo Grande,fashion_accessories,Company,2017-01-25
8ba4b332e611171e234324cf3f9f28e3,João Rodrigues,North,Porto Velho,food_drink,Enterprise,2017-04-14
4ac30efebddcd090914475c8201899b4,Fernanda Nascimento,North,Manaus,home_decor,Individual,2017-01-08
5544a079319b0984ee5d3ea03ea57da2,Carolina Fernandes,Central-West,Cuiabá,computers,Company,2017-12-03
8caafb23d9d6b7e75485fcc2bdc260e0,Larissa Pereira,Central-West,Brasília,home_appliances,Enterprise,2017-07-03
dd27d8e77c7920dc26f5da40bf65ce73,Bruno Pereira,Central-West,Brasília,car_accessories,Individual,2017-05-09
de83e0600df76319c24c3670ebcb2d5f,Carolina Araújo,Northeast,Natal,home_decor,Company,2017-08-09
85182120f8a3331fcddb54f27a77dda2,Juliana Pereira,South,Curitiba,sports_leisure,Enterprise,2017-02-05
bb219facd42c2384181e8f3330b42df9,Gabriela Martins,Southeast,Rio de Janeiro,baby,Company,2017-07-04
788e857f317e53de488d393e65a80f45,Isabela Rodrigues,Central-West,Campo Grande,bags_backpacks,Company,2017-05-15
a99634624f85b4f63f87bc334b846962,Maria Costa,Northeast,Salvador,home_decor,Enterprise,2017-05-27
b8caedd58f7afe8fea08b95f272bc080,Juliana Araújo,Central-West,Brasília,car_accessories,Individual,2017-02-23
3844ab927429de8fcb426e4886024ee9,Mariana Ribeiro,South,Florianópolis,health_beauty,Individual,2017-11-10
c7471f493e0cf386881d09659a4a32a4,Ana Carvalho,Northeast,Recife,toys,Company,2017-09-24
74636e24f01da9268b0ed88dacd8513e,João Martins,Central-West,Goiânia,toys,Individual,2017-03-04
2039c5e51785b5dde7cf93ccb3b7be2c,Vanessa Almeida,Southeast,São Paulo,audio_video_electronics,Individual,2017-04-27
bb94878eed7bad1bdd88e19f6c322f8e,André Oliveira,North,Porto Velho,audio_video_electronics,Enterprise,2017-10-09
9ac4f14370b1e24ddc58be041b7f99df,Maria Rodrigues,Southeast,São Paulo,bags_backpacks,Enterprise,2017-08-26
fe53fc6949a462475c07fcb57ead57ce,Renata Araújo,South,Curitiba,home_decor,Individual,2017-01-15
a11a0e0ca67423425691db355cff69b0,Eduardo Monteiro,Southeast,Rio de Janeiro,car_accessories,Company,2017-12-13
89757206b887aed36f3e18d858460fea,Mariana Gomes,North,Manaus,bags_backpacks,Individual,2017-06-07
6bd503a8230299c9316fb0f726933927,Patricia Martins,South,Florianópolis,health_beauty,Individual,2017-01-20
3903c788ded8dc03b5ebab37a2f3e9a1,Beatriz Lima,Central-West,Goiânia,household_utilities,Company,2017-07-18
837db36e3b34fffca8725343601a74a7,Maria Nascimento,North,Manaus,food_drink,Company,2017-03-14
62b967c1884c0e9ca8b9dba64be0b136,Beatriz Alves,South,Porto Alegre,audio_video_electronics,Individual,2017-07-26
e58a75d874cd483e80fb3ba9aa35db51,Felipe Rocha,Northeast,Natal,health_beauty,Company,2017-10-17
094ced053e257ae8cae57205592d6712,Patricia Costa,Northeast,Natal,health_beauty,Individual,2017-06-20
2bee35533016f9992645dd6df0eca7e4,Renata Nascimento,South,Curitiba,home_decor,Individual,2017-08-17
54583ab379489add547fe47b628db589,Ricardo Souza,Northeast,Recife,baby,Individual,2017-11-08
c846aef46d0aa00378cc6c24fd7fb474,Isabela Almeida,Northeast,Salvador,household_utilities,Enterprise,2017-07-12
c092292535a57dacd95a8765f5518f87,Pedro Monteiro,South,Porto Alegre,construction_tools_house_garden,Company,2017-12-23
00065220becb8785e2cf78355eb9bf68,Carolina Fernandes,Northeast,Salvador,handcrafted,Enterprise,2017-10-05
c70c1b0d8ca86052f45a432a38b73958,Vanessa Rocha,Central-West,Goiânia,health_beauty,Enterprise,2017-05-06
8ec9a02e1c573e5ebf9133968d9b0042,Maria Santos,North,Manaus,home_office_furniture,Individual,2017-10-08
a53f60f05f822b5c621a50ff6a5cb362,Ana Araújo,Southeast,Campinas,home_decor,Enterprise,2017-04-26
a86bf7a9ba609d0527f10ea8f0a5446c,Carolina Costa,South,Florianópolis,sports_leisure,Company,2017-01-01
88ef59b51bdaa941d10a853429f2b6ce,Isabela Souza,South,Porto Alegre,audio_video_electronics,Enterprise,2017-06-03
7d81e74a4755b552267cd5e081563028,Amanda Souza,Northeast,Natal,construction_tools_house_garden,Company,2017-05-11
9b1f656ca3060f8af17a50d8a024b533,Marcos Gomes,South,Porto Alegre,construction_tools_house_garden,Enterprise,2017-08-21
f50d9d5fa45cba8c1a6b643987810c34,Carolina Alves,Northeast,Recife,construction_tools_house_garden,Enterprise,2017-10-26
f3c747c1913de1af068d8feb79900063,André Monteiro,Northeast,Recife,religious,Individual,2017-07-10
157497483bb7876340ea4441c9bd1774,Ricardo Silva,Northeast,Recife,pet,Enterprise,2017-10-13
b031973a2fadbc89767531a45ca39e40,Ricardo Mendes,Central-West,Brasília,health_beauty,Company,2017-10-08
0255dc67cb6bad298606136951ab1877,Eduardo Rocha,Central-West,Brasília,computers,Individual,2017-06-24
a2d528e2abdf88afe0d245519b3b3d65,Rafael Araújo,Southeast,Rio de Janeiro,car_accessories,Individual,2017-11-03
77a515caa36327151d1cc6c32a9f00e1,Ana Nascimento,Northeast,Natal,stationery,Individual,2017-04-23
ba90964cff9b9e0e6f32b23b82465f7b,Patricia Souza,Southeast,Belo Horizonte,small_appliances,Enterprise,2017-01-02
791a644d62fbd7a1fdabda6fc610bf33,Marcos Gomes,North,Rio Branco,car_accessories,Individual,2017-07-16
df1183c2b82ee7ce304ed60ced00949c,Felipe Carvalho,North,Porto Velho,health_beauty,Individual,2017-08-26
0ffe89723de9b21041556d02e9b21a8b,Ricardo Martins,Central-West,Goiânia,home_decor,Individual,2017-01-10
43402bdf22aa2310e8f99e2f94f78628,Patricia Souza,Southeast,Belo Horizonte,home_office_furniture,Individual,2017-06-06
28f10b1c5e5abb9d4857745bede6147c,Marcos Oliveira,North,Belém,audio_video_electronics,Enterprise,2017-02-11
414cc02d780baaa13439c37bd89641ef,Carolina Silva,Central-West,Cuiabá,car_accessories,Company,2017-11-06
1961c3e1272bfeceb05d0b78b5bbfdaf,Ricardo Santos,Central-West,Cuiabá,games_consoles,Individual,2017-06-07
68175a6b26cdbc4b3a51ed5353276e4d,Carolina Alves,South,Joinville,home_office_furniture,Enterprise,2017-12-18
7adbd3210a7b3cc2235e225eef33574d,Lucas Almeida,Northeast,Fortaleza,household_utilities,Individual,2017-01-13
0b9164d3b23215d4dfee8a045a3a1b3d,Fernanda Santos,Central-West,Cuiabá,home_decor,Company,2017-01-14
7c7d0dee362960b1d9b01fe7284e19ba,Vanessa Mendes,Southeast,Belo Horizonte,home_decor,Company,2017-04-04
9f716fbca2fbec913c646e6c60f25b60,Ricardo Lima,Southeast,Rio de Janeiro,health_beauty,Individual,2017-08-28
b8cb8fd0484ee4f796b41e363dcd303d,Daniel Carvalho,Southeast,Belo Horizonte,computers,Company,2017-08-22
33cbbec1e7e1044aaf11d152172c776f,Beatriz Alves,Northeast,Salvador,household_utilities,Company,2017-03-12
d82168bc00226dc72728bc957d2539bc,Ricardo Martins,North,Porto Velho,handcrafted,Individual,2017-05-15
97e50a621f8e801f4baf69e08687c192,Pedro Nascimento,North,Porto Velho,toys,Enterprise,2017-01-05
f0ec78809fe0bc3edb11c9fe5b97b059,André Fernandes,Southeast,São Paulo,household_utilities,Enterprise,2017-07-25
6ebf4eceee4dd9847201c82e77ef8123,Felipe Santos,Central-West,Goiânia,health_beauty,Company,2017-09-14
02df983480ff75ead8a031a3c7a849ad,Amanda Almeida,Central-West,Cuiabá,phone_mobile,Company,2017-05-03
594f9aaa48e5bf431f011ddc5669b0d5,Larissa Monteiro,North,Manaus,bags_backpacks,Enterprise,2017-10-22
4675c38ffdf3a0c9e9665f629c5c713b,João Martins,Central-West,Goiânia,home_decor,Individual,2017-03-07
fb6e76ca64c0cc2c2dee53219e685f4b,Carlos Gomes,South,Porto Alegre,games_consoles,Individual,2017-11-14
e504a4e2efaa45cbff7e268a2c58c956,Vanessa Mendes,South,Porto Alegre,home_decor,Company,2017-06-24
6b90f847357d8981edd79a1eb1bf0acb,Mariana Alves,Southeast,São Paulo,construction_tools_house_garden,Company,2017-09-11
eaeec4fdcdc91ead735718ae9bebcd8e,Eduardo Silva,Northeast,Natal,health_beauty,Enterprise,2017-10-19
5a4236931428800e9d9cc04af0987118,João Gomes,Central-West,Cuiabá,household_utilities,Individual,2017-03-19
9e96cf88816c531ac19a680a2fdb78a7,Eduardo Souza,Central-West,Brasília,home_office_furniture,Enterprise,2017-02-26
603bb4eeb3f0927e59e253357a9ca06b,Renata Gomes,Northeast,Fortaleza,handcrafted,Company,2017-07-21
5e7730e8ae6bffdee755a8d31e6b77a4,Carlos Costa,North,Rio Branco,small_appliances,Company,2017-07-05
2c2c9832d1bb38c5b0034a3b47d313ee,Carlos Carvalho,Central-West,Cuiabá,health_beauty,Company,2017-12-08
25ca84afdd32ede184dba55631c55274,Eduardo Nascimento,Southeast,Campinas,computers,Company,2017-01-11
08220245c361752c4f7bdc9a39821dbe,Patricia Rocha,Northeast,Fortaleza,car_accessories,Enterprise,2017-11-04
d622a61456dcbf4cc960221e15ac48b7,Lucas Martins,South,Porto Alegre,baby,Company,2017-05-24
34fe2ce0770697c1b8b35c13a8e2f7d4,Juliana Martins,North,Manaus,watches,Individual,2017-07-24
1832c08bba48a37868d4093259e8c288,Vanessa Santos,North,Porto Velho,home_decor,Enterprise,2017-03-03
d63f306de130e0391d38a792541723b8,Fernanda Ribeiro,Northeast,Natal,car_accessories,Enterprise,2017-01-06
49388b546c8a96b96e9f15b5980b1cd7,Vanessa Santos,South,Porto Alegre,bed_bath_table,Individual,2017-01-15
596849622429351f47b32e6cae1055ff,Carolina Rodrigues,Southeast,Belo Horizonte,phone_mobile,Company,2017-06-27
9140ef75cc8211c4035935e80e567204,Beatriz Souza,North,Rio Branco,pet,Enterprise,2017-01-08
7dd3be74c6cd6800d809935ff47bd3bf,Rodrigo Martins,Northeast,Natal,health_beauty,Individual,2017-08-19
5fff4dd813a9fe1ce972a80407e16457,Rafael Costa,Central-West,Campo Grande,home_decor,Company,2017-12-27
465b4d6f3d04fac8957c6017541df171,Ana Carvalho,Southeast,Belo Horizonte,health_beauty,Individual,2017-03-28
7614a7c196be837b0eba0a3811e51b29,Gustavo Almeida,Central-West,Goiânia,bed_bath_table,Enterprise,2017-04-22
63972c86dd9a38da4f3d8b5ccec2ee60,Beatriz Gomes,South,Florianópolis,jewerly,Enterprise,2017-01-28
493a261e134421b6d9d997900fa56a5f,Eduardo Pereira,Southeast,Campinas,construction_tools_house_garden,Enterprise,2017-03-20
8ff95b78fd27130aef0a3b68b7124c51,Patricia Mendes,Southeast,Rio de Janeiro,party,Company,2017-12-23
985c92cc412091f8529c12d7f23d3fef,Renata Carvalho,Northeast,Natal,health_beauty,Company,2017-08-09
76e8c36299440e255379b5fa7f03f272,Lucas Ribeiro,South,Joinville,food_drink,Enterprise,2017-07-19
26677ff8d8321b864317019c728ac010,Larissa Fernandes,Southeast,São Paulo,construction_tools_house_garden,Enterprise,2017-11-20
c7bb64409aa480bb7d0335faaaf3d242,Lucas Souza,Central-West,Campo Grande,car_accessories,Company,2017-02-11
1e26c56af8d48424e1df0140a2401f83,Gustavo Nascimento,Northeast,Fortaleza,construction_tools_house_garden,Company,2017-11-23
8c818d927ba4145304edccf74293f8b6,Fernanda Ribeiro,Northeast,Recife,household_utilities,Individual,2017-01-26
daf565f087a52def0fd5c5825b3661bc,André Araújo,Central-West,Cuiabá,home_decor,Enterprise,2017-03-24
7ee00840eff17f731c41f35b12184c96,Lucas Nascimento,Southeast,Campinas,computers,Company,2017-07-13
9c7fd21e0aa159b20da593371f08ff7c,Camila Almeida,Southeast,Rio de Janeiro,audio_video_electronics,Enterprise,2017-09-21
f002671b6ff4042e52a52aaccba44c0e,Larissa Lima,North,Porto Velho,handcrafted,Individual,2017-11-18
cb141ec6f444a4cb7a2400aaf80b6fc3,João Rocha,South,Florianópolis,health_beauty,Individual,2017-12-09
508808d438fe2ff972ed13bb8f4a82e2,André Araújo,Central-West,Goiânia,home_decor,Enterprise,2017-02-08
5084f696554075b9a98403b769f31cd5,Marcos Lima,Northeast,Recife,home_decor,Company,2017-06-12
246eefbebdc0c11402ec404e1589de43,Gabriela Souza,Northeast,Fortaleza,health_beauty,Company,2017-01-28
41da412d33e8da4f22baf55cb1bde82c,Thiago Rodrigues,Central-West,Brasília,food_supplement,Enterprise,2017-02-28
8c4e430c5e662c328d3c84d334871709,Bruno Santos,North,Porto Velho,pet,Individual,2017-03-07
cfe94489ddd337d1e29e12f2a7205d10,Amanda Martins,Northeast,Natal,construction_tools_house_garden,Individual,2017-06-28
c611f4ce9ce875bcc063fa97fd4d7d12,Thiago Araújo,South,Curitiba,construction_tools_house_garden,Enterprise,2017-03-11
376643e536ea9ab265065925112a876a,Gabriela Nascimento,Southeast,São Paulo,household_utilities,Individual,2017-03-19
b28c0625f1f26655cfa0f370be1164ac,Daniel Oliveira,South,Joinville,food_supplement,Individual,2017-10-14
196964603e568f36848694f9274a2acd,Bruno Rocha,North,Rio Branco,music_instruments,Company,2017-01-02
189ca3538ce9f920cacf0f982cbe223b,Marcos Fernandes,Central-West,Goiânia,stationery,Individual,2017-06-25
7877194d40c496d36a88ae5957c5e7d1,Ana Silva,Central-West,Goiânia,car_accessories,Enterprise,2017-12-08
9ffca1681e7428db3d75eb4b69ee9599,Lucas Pereira,South,Florianópolis,health_beauty,Individual,2017-07-17
382229d1e840115ffe3dbf5ff460e417,Ricardo Oliveira,Central-West,Campo Grande,household_utilities,Individual,2017-05-10
5bc24d989e71e93c33e50a7782431b0e,Bruno Pereira,North,Porto Velho,car_accessories,Company,2017-08-12
5e063e85d44b0f5c3e6ec3131103a57e,Eduardo Carvalho,South,Porto Alegre,health_beauty,Individual,2017-04-08
164471825a8de8c31eb8cb9375b27243,Marcos Silva,South,Porto Alegre,computers,Enterprise,2017-09-06
bd585fa4d871cd7600ec8a2b90c57a4e,Carolina Santos,Southeast,Belo Horizonte,car_accessories,Company,2017-11-09
698f5fa55a5f73d0740e9d9a773e8093,Rodrigo Santos,Central-West,Brasília,health_beauty,Enterprise,2017-02-21
0f5f7caa3e6a2b466fabe6bfaf25b06b,Carolina Souza,Southeast,São Paulo,audio_video_electronics,Company,2017-08-13
e1dc0754bada9ee4cfe9713f22f61292,Thiago Pereira,Southeast,Belo Horizonte,toys,Individual,2017-12-22
e58a5b390e28abc0b216cfb0e07d27d7,Bruno Souza,Southeast,Belo Horizonte,bags_backpacks,Enterprise,2017-09-09
588e81a6924bcffd4e366453885e72b1,Bruno Souza,Central-West,Goiânia,audio_video_electronics,Enterprise,2017-12-20
aae5e7b457a3c72ee230a47d98fceda5,João Souza,Southeast,Belo Horizonte,bed_bath_table,Company,2017-04-20
dfa0c4c6229ab200a4a1336b4d7128ff,Vanessa Ribeiro,South,Florianópolis,home_decor,Individual,2017-06-23
a31ed365258882cc2a1e25d6710704ea,Ricardo Santos,North,Porto Velho,audio_video_electronics,Enterprise,2017-08-07
53088c75f948b48a7ece173ac17f0c12,Pedro Silva,North,Porto Velho,health_beauty,Individual,2017-11-03
eada4a0629faf243de4159916c10cd1a,Fernanda Oliveira,Southeast,Campinas,health_beauty,Enterprise,2017-02-24
0c1d290fe8e252b31ebc2ead30634efc,Beatriz Almeida,Southeast,Belo Horizonte,health_beauty,Company,2017-05-09
c33e6d3ad32fd5bec1b0f2522f668213,João Costa,North,Manaus,other,Individual,2017-05-12
fd5564b7d093f9d64d1a5f223dfe43bc,Marcos Souza,Northeast,Natal,car_accessories,Individual,2017-01-01
2e311c110b108aece4a48ab7165f28b3,Camila Fernandes,South,Porto Alegre,household_utilities,Company,2017-10-09
da43bc6766501a2ad1aba35b09b7c9ac,Vanessa Araújo,Southeast,Belo Horizonte,watches,Individual,2017-02-13
4a4da369ad50f14d48337aa52eb826f5,Patricia Carvalho,North,Rio Branco,health_beauty,Enterprise,2017-08-26
05e107217c7266362fd44b75b2cd4cc4,João Pereira,North,Belém,stationery,Enterprise,2017-12-02
7f49fc7a8336278ab1287ed28d565258,Bruno Monteiro,South,Curitiba,food_supplement,Company,2017-10-22
c510bc1718f0f2961eaa42a23330681a,Rodrigo Carvalho,North,Belém,baby,Company,2017-10-01
ae1e6f638fc33a9cdbc2871bf60c6635,Eduardo Rocha,South,Joinville,home_decor,Individual,2017-07-15
4c1c7281388a33dd06daac44f9fadbd1,Patricia Araújo,Southeast,São Paulo,stationery,Individual,2017-12-28
85ecf03781da592876b7844acc1b729f,André Araújo,Central-West,Goiânia,health_beauty,Enterprise,2017-09-23
968268a686aa05d1f529fb07dff08130,Bruno Almeida,Central-West,Brasília,stationery,Company,2017-06-22
ae0728a2cb289dec6d1ceb0b7d6b82c5,Vanessa Alves,North,Belém,health_beauty,Enterprise,2017-01-01
8cd5c90bb5fe7f2d779c81bfd6d9ffcf,Gustavo Rocha,South,Joinville,health_beauty,Individual,2017-02-25
2d2f1c1a4f518137df3e4d8d5f57beae,Pedro Araújo,North,Porto Velho,health_beauty,Company,2017-01-17
106ebccfb024488d2dd7aac29c9a20a3,Mariana Almeida,South,Joinville,computers,Individual,2017-08-15
e250d617a0ad591ba9bd663e584a895d,Maria Rocha,Central-West,Cuiabá,home_decor,Company,2017-06-04
1ab0c07336fcfada1d031cf1c9718ca7,João Carvalho,North,Manaus,health_beauty,Company,2017-01-18
53be10ff134691e94a4089b41c75874f,Vanessa Oliveira,Central-West,Brasília,construction_tools_house_garden,Enterprise,2017-10-21
aa3d06427142ec11df8f7df0e159b71a,Beatriz Martins,Northeast,Recife,household_utilities,Company,2017-06-27
50ca38cf4312fde2e0d35f6169208b54,Gustavo Martins,Southeast,Rio de Janeiro,home_decor,Company,2017-09-25
7c51de0ab286204ce75ff42bf7c10d92,Carolina Fernandes,Central-West,Cuiabá,food_supplement,Enterprise,2017-08-04
6a53b90c3ad9e0b56d9fe5c69165fff5,Ana Araújo,Southeast,Rio de Janeiro,fashion_accessories,Company,2017-11-26
e10575e8e45d5d8cedfc60d838ac286b,Carolina Souza,Northeast,Fortaleza,gifts,Individual,2017-03-16
11742f81550ac064cc9a40f67151d9ad,João Nascimento,South,Joinville,home_appliances,Enterprise,2017-04-07
429e2324ee8c0a95b565f78b465e8a07,Juliana Martins,Southeast,Campinas,fashion_accessories,Individual,2017-12-11
e94b64dc6979b302a5a5be1662c83bb6,Carlos Monteiro,Southeast,Campinas,home_decor,Individual,2017-08-15
52c53edae0e04256ecf6c407608e7e09,Thiago Silva,Central-West,Goiânia,stationery,Enterprise,2017-12-02
45a9bd664803609f452cce925e21d24d,Vanessa Monteiro,Central-West,Cuiabá,car_accessories,Company,2017-09-25
1444c08e64d55fb3c25f0f09c07ffcf2,Marcos Pereira,South,Porto Alegre,car_accessories,Individual,2017-07-22
99d4602ff2c719a03c6d8df853ebedf8,Larissa Carvalho,Central-West,Campo Grande,household_utilities,Company,2017-10-23
